id,label,mentions
E_NOISE_197d8b74e1daccac,excessive consumer,3
E_NOISE_1985b6831ba4ce79,anteriorly,3
E_NOISE_6e61f638f3013b2f,traumatic tetanus,3
E_NOISE_198886c8c4c0b246,phenothiazine treatment,3
E_NOISE_76a34e928a44da20,Kadir Baksh,3
E_NOISE_6e55176f366b854b,wood ash,3
E_NOISE_6e3f4a9adcaf5e6a,haema tozoa,3
E_NOISE_b0b484107a0e4e35,left parotid gland,3
E_NOISE_ec9624c80320be0e,foundation,3
E_NOISE_b0b98e6ba6fb1926,another species,3
E_NOISE_6e2383f0d9869210,17th february,3
E_NOISE_aaa42efdac9dde83,catalase,3
E_NOISE_6e09601c2f488772,pseudotracheal membrane,3
E_NOISE_aa90fc2e4a358357,Barpeta,3
E_NOISE_76d76f7cb9b2acc5,Mr. Ahmed,3
E_NOISE_6dc61a6d7e8a11e0,different periods,3
E_NOISE_19d7c086913dade9,live culture,3
E_NOISE_19e5f22684249b92,nervous excitement,3
E_NOISE_76a889051b884d84,24th do,3
E_NOISE_7642cc2b7dfbff34,Theatrical shows,3
E_NOISE_eddf5de573ec4da0,Rs. to,3
E_NOISE_7652ea38d34a7272,selected patients,3
E_NOISE_6ea3e49a37c95389,equine intestinal Strongylosis,3
E_NOISE_1432244b3cf7d958,municipal executive,3
E_NOISE_765ebb2c16d9ca62,slight increase,3
E_NOISE_aad485cbb36e7587,17th January,3
E_NOISE_6e96c0678f7b475c,Municipal funds,3
E_NOISE_14298daab4bf8b05,kcl,3
E_NOISE_edad6eae94e269e7,condensed,3
E_NOISE_6e752573323f32f1,Rajshahi Division,3
E_NOISE_b0938b153a371aa6,isolation blocks,3
E_NOISE_1960cef033ce47b7,resistant,3
E_NOISE_1969563c66b84349,degree of protection,3
E_NOISE_edbf8b4bee640fde,artificial peritoneal fluid,3
E_NOISE_b09be85d514f805a,modern,3
E_NOISE_edb3647aeb309630,pillars,3
E_NOISE_6e6684504aa93eba,tow rope,3
E_NOISE_76887944f8dd7299,in minutes,3
E_NOISE_aacbc71656ab229c,æmia,3
E_NOISE_aa22e92fbf65415d,average length,3
E_NOISE_1a836d7e91dff135,41st Regiment N.I,3
E_NOISE_a9fed30cc2c8c88d,Sanitary Board,3
E_NOISE_1a99a2461ed209b8,vitelline glands,3
E_NOISE_1a9ee7eec8395b12,lactation period,3
E_NOISE_6c5000afbf1efc5b,settlement,3
E_NOISE_77abef417a5fc87f,synthetic medium,3
E_NOISE_a9f482352682be99,with profuse lacrymation,3
E_NOISE_6c440447130fbbc0,excise purposes,3
E_NOISE_6d70bdc3630ac7d7,salicin,3
E_NOISE_6c2b6a99dff008fe,form β,3
E_NOISE_77b9cba520037bb5,cases treated last year,3
E_NOISE_6c26f4651b80eb49,Hissa r,3
E_NOISE_a9ee12d8e75499b9,silage feeding,3
E_NOISE_b2208461bdff240a,rajpoots,3
E_NOISE_77c97fc1220c2137,petechial spots,3
E_NOISE_ecb252044b5ea0f6,string,3
E_NOISE_b2470b0ca13d9be7,cause of insanity,3
E_NOISE_1ae254c42ae5d792,material obtained from cancer penis,3
E_NOISE_6c37149e2dd076ba,autogen,3
E_NOISE_f20b418644b549cc,wet place,3
E_NOISE_6d58cc5b5beda0a8,cooking arrangements,3
E_NOISE_13ddd023af59b17e,stockmen,3
E_NOISE_ed2ea38e036e312c,tea coolies,3
E_NOISE_b187a9ed471ef746,his,3
E_NOISE_6d1f35aa54fa471f,lantern lectures,3
E_NOISE_6d0fd73c95112115,Babesia canis,3
E_NOISE_772f25528da8884a,SMALL-POX,3
E_NOISE_ed10eb980c71c415,chick,3
E_NOISE_1a702ded79e16b28,right conjunctival membrane,3
E_NOISE_aa493cff3aa71652,right neck,3
E_NOISE_774b3ac226274acc,cinema shows,3
E_NOISE_f235f22d8e81d65d,mid,3
E_NOISE_6cda8131555e4c19,hemoglobin content,3
E_NOISE_b1c9023260112781,sadr station,3
E_NOISE_775dbed5281344cc,district health officers,3
E_NOISE_1a622bf0c1acf137,sides of the capsule,3
E_NOISE_ecee049b4afc7a0b,Veterinary Inspector G. P. Sen,3
E_NOISE_aa26daa7170dd957,Zamenis,3
E_NOISE_aa49e09647ccae46,Medical Colleges,3
E_NOISE_bb915ebc3056548f,female attendants,3
E_NOISE_5ce89c17df3f7711,hypodermic injection,3
E_NOISE_23de62b69076d735,widowed,3
E_NOISE_5fb2add8374af7d6,odorata,3
E_NOISE_bac608c1a8678a0b,"Sir Cowasjee Jehangir Asylum, Haidarabad, Sind",3
E_NOISE_e6408609e3610de4,oxytetracycl,3
E_NOISE_f5be17d6b50e0cc9,T. foetus,3
E_NOISE_231dbd88639c2e8c,granulations,3
E_NOISE_bce6c16e0b211420,hospital garden,3
E_NOISE_6056bcc670126475,Lateral Dilators of the œsophagus,3
E_NOISE_807120f41502444a,effervescent tablet,3
E_NOISE_0d754fd183a162c7,cow milks,3
E_NOISE_f5b9d8a00db16469,shower - bath,3
E_NOISE_7fdc95dd7c3a033c,soft soap,3
E_NOISE_242ae0bd17676d8c,mercuric perchloride,3
E_NOISE_e66cb6246ca70f2a,starved,3
E_NOISE_0e95f11281340853,dehiscence,3
E_NOISE_237138358dcf13de,true bred,3
E_NOISE_f62c20301d4a5ad7,new building,3
E_NOISE_244413c292bf039a,barrack-room,3
E_NOISE_0dda7b868ab9b88b,ity,3
E_NOISE_e58d30769aa68200,full doses,3
E_NOISE_8028eca61adedb2a,melancho,3
E_NOISE_5d4261499b9f14bd,plunge - bath,3
E_NOISE_bc48fe73bd122434,L. acuminata,3
E_NOISE_5da30da4f269ceb3,immature flukes,3
E_NOISE_2432b03aabef927b,solid matter,3
E_NOISE_0ea6df3e304bdf06,sweats,3
E_NOISE_e596b9bb51fab0d1,furrow,3
E_NOISE_0e8beb217c295645,Mr. Chowdhuri,3
E_NOISE_604a1037e3095dae,friends or relatives,3
E_NOISE_255a762c36cdae2f,container,3
E_NOISE_2528fc8471df507a,estate,3
E_NOISE_5ce76a4c4334dc78,Metropolitan circles,3
E_NOISE_f6473a592fa22b23,mean strength,3
E_NOISE_245d319b6a270204,banded krait,3
E_NOISE_6014235443394ebb,right groin,3
E_NOISE_bc50c109295a3103,notch,3
E_NOISE_bbe91524257050f2,delirium tremens,3
E_NOISE_5df4683bc5563b9d,high fluorine intake,3
E_NOISE_5ec8ba220117c43b,non-criminals,3
E_NOISE_5d9d11052c82fd0e,hîmoglobinuria,3
E_NOISE_baa1a147bb0739be,heinrich,3
E_NOISE_bb36bbbbcc5ab04e,inseminating,3
E_NOISE_254de323288292a1,Umroo,3
E_NOISE_e69c70c72e85cbf1,Number of approved bulls at stud,3
E_NOISE_f64fb985ab009227,young soldiers,3
E_NOISE_801c7aa0a042874c,ratio per cent of cases cured to new admissions,3
E_NOISE_808f11f354487944,4bred animals,3
E_NOISE_23c09e20b993a631,Equine Contagious Abortion,3
E_NOISE_5df8ce0e301f4e5e,plum-coloured,3
E_NOISE_7f2accb9522a0569,Bacillus mallei,3
E_NOISE_5f689cb0c1a65d79,t. b. solution,3
E_NOISE_bcb95dd7b5015308,catarrhal jaundice,3
E_NOISE_5e6ae5619b48e892,Five dogs,3
E_NOISE_0db2c9ffbbe428a8,laterite,3
E_NOISE_e5e4a474f7127e96,pavilion,3
E_NOISE_806ced160c4e5251,head - quarters,3
E_NOISE_f5fa3ab931aaa52b,monks,3
E_NOISE_bafb5b68a5bd17fb,churn,3
E_NOISE_e694c05637b08964,different sources,3
E_NOISE_7f571aafc1060f16,auto-vaccine,3
E_NOISE_0e228a4f84c164bd,Confusional insanity,3
E_NOISE_a428b6d68f2875b0,glass sash,3
E_NOISE_7fa0de8b2b17e91b,lady nurses,3
E_NOISE_a3542ac6b7793c61,stretcher,3
E_NOISE_5e2cd1adcb41a73e,the right vagus,3
E_NOISE_0e579962e702c495,consti,3
E_NOISE_f5ba3a5d7673ded7,police hospitals,3
E_NOISE_e69610277aaf7074,tonk,3
E_NOISE_235b346ff866d0a4,the plains,3
E_NOISE_80169325328da276,sternum,3
E_NOISE_bb3694b888a8a65d,tetanus anti-toxin,3
E_NOISE_a44d18a7b513f293,relapsing type,3
E_NOISE_bc4b686fc5c74984,short distances,3
E_NOISE_e5c0b67bf3e5abc6,cheek,3
E_NOISE_7f3c92c6c5ba5757,babesia bigemina infection,3
E_NOISE_2364f2d52bc7a08d,Liquor arsenicalis,3
E_NOISE_bad1f4425b09fd04,THANS,3
E_NOISE_23b07c5562cb19ac,hydrogen,3
E_NOISE_bad634f05e7986e4,libraries,3
E_NOISE_807af3b30c9bb592,NEMATHELMINTHES,3
E_NOISE_e5132d6c7a6d6a7b,amaurosis,3
E_NOISE_237a07487de302e0,dressers,3
E_NOISE_bab70cfe8e64afc8,abdominal aorta,3
E_NOISE_5f50ec313577eca4,local swelling,3
E_NOISE_5f071ee1acb3ece6,petit hospital,3
E_NOISE_bc81524a554d8a0f,Direct,3
E_NOISE_5e4b6ad299a487c1,ton,3
E_NOISE_5ff71b117f6f60b2,rudraya,3
E_NOISE_a41322a20258dd00,rhododendron arboreum,3
E_NOISE_5cc331f589aa401b,Pony C.,3
E_NOISE_a40b648612ec3cf6,heavy green fodder ingestion,3
E_NOISE_80c3052d33ccdee1,Never,3
E_NOISE_5f1cabc2eaefe5e0,Bruce,3
E_NOISE_f59027fc8b6e6e28,brucella epidemic,3
E_NOISE_0eb377a1d0f2ff35,Rajbari,3
E_NOISE_bbd3b595a4b04c2c,globulins,3
E_NOISE_809d4df2f0cc1944,narrow lines,3
E_NOISE_ba788d6abb362c4f,aqueous solution,3
E_NOISE_e67f16d28ac3a429,dos,3
E_NOISE_bb772b0c1842912a,king institute,3
E_NOISE_0e691a9f2a529a18,Night Watchmen,3
E_NOISE_e55e0458b71d20a1,infective diseases,3
E_NOISE_0e2ff3738d91e5f3,diagrams,3
E_NOISE_0ecc5849381e66cd,scrotal tumour,3
E_NOISE_f5b037d31462ea94,Sub-Committee of the Governing Body,3
E_NOISE_84a040e0deebf897,apothecaries,3
E_NOISE_5d6200f8cf98af47,late,3
E_NOISE_0eba8555ebb80f37,B. paratyphosus A,3
E_NOISE_801d4f3d2e742d8f,steam trial,3
E_NOISE_a3a93c4004e8385c,his excellency the governor,3
E_NOISE_7fcca4a02f1066c3,one anna and nine pies,3
E_NOISE_a3e3318b0a3061f0,bicycle,3
E_NOISE_5db376ff7a7c17f0,candle fluid,3
E_NOISE_a364a73b52e2b766,SURGEON-MAJOR J. B. GIBBONS,3
E_NOISE_80aee5bdaf740e71,ranchee,3
E_NOISE_e6dbbc5f0373104e,this part of the country,3
E_NOISE_2483dda9da7dbde6,dorsal,3
E_NOISE_a410a7f36b807d0d,Government Headquarters Hospital,3
E_NOISE_0e5e4b4ed9d96110,fluviatilis,3
E_NOISE_a365eda792878b23,form λ,3
E_NOISE_5e2ae75ed2d98e34,Mr. S. M. Raza Husain,3
E_NOISE_0e565faf9a5065bc,positive results,3
E_NOISE_80879c17991a84f4,acceleration,3
E_NOISE_e6c3ba4353f33ca2,animal depicted on the seal,3
E_NOISE_7fd051d311b5bdcc,one pony,3
E_NOISE_7f525154e857f3d5,ray,3
E_NOISE_6cbc2b1d5019b042,evening temperatures recorded,2
E_NOISE_8f516a1fc172d1a3,lifting,2
E_NOISE_8215c51da4ed7c6c,nursing establishment,2
E_NOISE_aa617d8c7b7f74bf,auricular surface,2
E_NOISE_5aea797e6894bcbb,the Punjab Mental Hospital,2
E_NOISE_991a39a5c0923488,every case,2
E_NOISE_b1cc15abd54cd86c,a gallon,2
E_NOISE_801ffb455036b9df,tortoise,2
E_NOISE_aa35a984f1f2bbf4,pullorum infection,2
E_NOISE_98c01f46ccb74998,inflammatory swelling,2
E_NOISE_a22dc9c287bb4667,leishman - donovan parasite,2
E_NOISE_8f4907a11818395b,in the majority of these States,2
E_NOISE_b18b154e48f3cdc4,cheese medium,2
E_NOISE_6d2f87a0f6e8b8da,beeswax,2
E_NOISE_6d335a2273fac277,Belgam,2
E_NOISE_6d378fdeb9258a7e,village coolies,2
E_NOISE_6d13cd3a8a76a7a0,supernatant fluid,2
E_NOISE_44b25f875b027e87,tail-stem,2
E_NOISE_b195a3c63fc9549f,Delhi Sore,2
E_NOISE_6cf0ebe3241e7274,abdominal symptoms,2
E_NOISE_5b014c9df24b4968,fructification,2
E_NOISE_aa4aaa967712dd3e,13th July,2
E_NOISE_6cf1a135402d5792,lady doctors,2
E_NOISE_448f6efb41166e1b,Both samples from the distributary system,2
E_NOISE_aa57d9857547436b,hemp-seeds,2
E_NOISE_8f80614ea75d1ac6,interruption,2
E_NOISE_44bfe81e2ce77d21,Local Injuries,2
E_NOISE_aa54ba7ec3dffe8f,locomotor ataxy,2
E_NOISE_8f89a1181703104b,fingers of both hands,2
E_NOISE_b1a09a3d61fea51f,sword-cut wounds,2
E_NOISE_6cf954c53a9d1a40,simple treatment,2
E_NOISE_773ee46cbed6821c,bats,2
E_NOISE_8f9200feae75afcb,excessive moisture,2
E_NOISE_6d2021cc19526dc1,calicut circle,2
E_NOISE_be423f0c027b3622,peripheral,2
E_NOISE_821d26edc437e808,transport contractor,2
E_NOISE_b191200d527fa107,MBRT,2
E_NOISE_b1af7bb76ad0562a,HYDERABAD,2
E_NOISE_b1957f1ebf10df32,plankton,2
E_NOISE_8f624b5b5c408348,fall in pressure,2
E_NOISE_44e185f724b91748,leprous parent,2
E_NOISE_5b0113bfaebc39fb,decay,2
E_NOISE_9909c5ffbda781cc,forty-four,2
E_NOISE_44ace0de03710136,business losses,2
E_NOISE_774494246bba05c4,papillary region,2
E_NOISE_5af51fee33b0d966,Liston and Soparkar,2
E_NOISE_6cebdbfb584c7c64,transportable,2
E_NOISE_98ff508224a86699,chloretone,2
E_NOISE_ce37d5a146802a39,Colonel Prasad Gold Medal,2
E_NOISE_44d7e1c3f6d0302d,chronic pharyngitis,2
E_NOISE_8f936327e0d5b4f9,centrifuge tube,2
E_NOISE_5add317bf1ed7e7e,perforation,2
E_NOISE_5adff80c13ac5dcb,manure pit,2
E_NOISE_cdc9e69edc318619,Udayagiri,2
E_NOISE_45a78d790f54cd14,Ngaputaw township,2
E_NOISE_45a67195e08b245e,large thrombi,2
E_NOISE_cdde19e8cb61e7a0,mustard-flour,2
E_NOISE_b1fc39c89f1fdf86,stricken brother,2
E_NOISE_8248d769ba781b4c,cystic forms,2
E_NOISE_9961e54b40eed1e3,admissions per mile of strength,2
E_NOISE_cddfa2e34e4fde37,Certificated sanitary inspectors,2
E_NOISE_6c94c5937bf4bb62,surra-infected animal,2
E_NOISE_458c07ece2b13edf,Raja Sulemon Shah,2
E_NOISE_8ee32f0948a08cf5,lateral sinus,2
E_NOISE_8ee39697f2bcefef,nerve-irritant toxin,2
E_NOISE_77ab84755f11e351,charge for superintendence,2
E_NOISE_4582abed410c01fb,cylinder head cover having split,2
E_NOISE_5ae4a857b7e36489,inflammation of the brain,2
E_NOISE_6c5b2b5cc3571215,research institute,2
E_NOISE_a21ad3a71f38e11c,listerella,2
E_NOISE_cdf1739131aa7f16,Doctor Dyson,2
E_NOISE_aa0528d0a34b925f,eighteen days,2
E_NOISE_6c5089756bd46a47,jamada,2
E_NOISE_45d65349eb9a5cf0,grunthal,2
E_NOISE_cdad40d8ce73056a,concussion of the brain,2
E_NOISE_cdaff300032c1cfa,Jenal Khan,2
E_NOISE_cdb3016fddaf7501,Mookhoda Churn Gooi,2
E_NOISE_45c4bbc77eb8a4d2,british troops kamptee,2
E_NOISE_77bcec942bff1b7f,disorders of mania,2
E_NOISE_cdbc6d6223706f9c,phenolphthalein test for acidity,2
E_NOISE_824e3049bbb3a05e,hydrogen gas,2
E_NOISE_45bf6961dae3fc6d,ho yges light scheme,2
E_NOISE_6c29a823c7114df2,altogether,2
E_NOISE_824be6e09c114814,central mental hospital,2
E_NOISE_8ec7479865360255,other herds,2
E_NOISE_9980bbc29cc61e60,Ringer s solution,2
E_NOISE_77b7f61046d71445,Pak6kku,2
E_NOISE_77b774dee07a63a4,moderate consumer,2
E_NOISE_5ad2ba4f877d05e4,conjunctivæ and eyelids frequently became considerably congested,2
E_NOISE_45b87b1abdb494ab,Formalin,2
E_NOISE_5e26f25914a6513f,meat and milk inspection,2
E_NOISE_b206b312bbd1e0ff,"Central jail, Vellore",2
E_NOISE_8ed4a83128d2c5ee,borehole,2
E_NOISE_8edae340d96073b8,Sodium Evipan,2
E_NOISE_5e276f6a9508ab39,linear regression,2
E_NOISE_ce14aa4591394e22,melanogenes,2
E_NOISE_ce5eddae42d5d097,water hyacinth,2
E_NOISE_5e25019cbe950c4f,government ration,2
E_NOISE_452f56948f8ea46a,globulin fractions,2
E_NOISE_8f1b4b24e8d94502,soreles,2
E_NOISE_6c9573c4dcfaa4e9,liver - fluke disease,2
E_NOISE_452a01ad0380a7d3,chronic symptoms,2
E_NOISE_b1db34d28a37f107,of september,2
E_NOISE_77750a4448c60146,shallow pits,2
E_NOISE_82374b7330eea13b,medical purposes,2
E_NOISE_77a36a4afb4cb8cf,Pillules,2
E_NOISE_776ffe9394b76de4,the Ganges,2
E_NOISE_8230691bfca0c81c,municipal markets,2
E_NOISE_77687d14aa903d1e,carbol fuchsin,2
E_NOISE_ce288df2e3a7d3d9,laboratory experiments,2
E_NOISE_b1d2d75b7e663b5b,australian sires,2
E_NOISE_b1d25b360cd6350c,liver fluke diseases,2
E_NOISE_4500b5dbafb360ce,manganese sulfate,2
E_NOISE_44fafdcc768bbcae,arid,2
E_NOISE_8f3a07543988e467,view,2
E_NOISE_991ff37856bef351,to miles,2
E_NOISE_6caa4b735e70d578,Wheeler Gold Medal,2
E_NOISE_cdfa0fed0b12956e,recurrences,2
E_NOISE_99543577a155e137,groans,2
E_NOISE_cdfb57d876b0f428,police constables,2
E_NOISE_aa07a3b3fe2a559e,distributaries,2
E_NOISE_6c6215b6377d6935,presidency circle,2
E_NOISE_aa0abfb841eed0ac,c.c. of blood containing numerous hæmatozoa,2
E_NOISE_9952948df63b3b08,eleven grains,2
E_NOISE_455e260e7c32b006,Bhagwan Kulla,2
E_NOISE_77983fb6ed252ff9,severer forms of venereal affection,2
E_NOISE_b1f557d80d0e5aa4,intact skin,2
E_NOISE_80161b62846d0c9a,loss of husband,2
E_NOISE_6c7ed798c418a0b7,ranula,2
E_NOISE_45536886ced16abf,bloody extravasation,2
E_NOISE_8f072bf5d56f8dfc,diphtheritic inflammation,2
E_NOISE_be60dc73b521441d,cone,2
E_NOISE_8f096176ccbc65e4,Lethal chamber,2
E_NOISE_6c88a7a259ef5c72,Haines Road,2
E_NOISE_aa158e38305c96ea,bombay marine,2
E_NOISE_99371eb43b0e135e,Discharge continuing still,2
E_NOISE_8f1246fc5e8c3733,head female keeper,2
E_NOISE_aa20a08385a8dbbd,contagious or infectious diseases,2
E_NOISE_b1e9c8c6a87d4dc6,local sores,2
E_NOISE_5b1bc0dca9bbd7f5,Bhowanipore Asylum,2
E_NOISE_b0c0ef4c83b79984,gram of powder,2
E_NOISE_4372a9ddd47c6ef6,not less than,2
E_NOISE_9034ff9e2b8f00b4,together,2
E_NOISE_b0bf005f8849af28,anergic stupor,2
E_NOISE_903bc1e23fee89eb,hill station,2
E_NOISE_436ddb1fcc65f3c4,Chimur circle,2
E_NOISE_a24474318a6b24fb,increased maturity,2
E_NOISE_bc109fb07604a461,portable,2
E_NOISE_903d9bc8ce1eb4d2,larger quantity of rennet,2
E_NOISE_aa7e38f4082fdfaf,one attack,2
E_NOISE_43652d29ad3f77ca,rabicidal properties,2
E_NOISE_4364b6808ed8c96f,bubo which has been discharging for some time,2
E_NOISE_769b33d9448d0ab3,thickness of speech,2
E_NOISE_cf5cce822fb4a9fe,Myzomyia barbirostris,2
E_NOISE_5deb9191e54dfb64,13th May,2
E_NOISE_5b2f7673bc2353be,thoracic cavities,2
E_NOISE_a25a1abec1167b7a,Value of articles received from Manufacture Department,2
E_NOISE_b09f0a5504b3b3e4,Delhi gang,2
E_NOISE_5dea54b1ed63581a,tracycl,2
E_NOISE_9045800a7c0ace08,water - bath culture,2
E_NOISE_5b39faaf61a69339,Poorwa-44th mile,2
E_NOISE_802ce95fa48c8cf3,salmonella resembling B. abortus Equi,2
E_NOISE_43b84734e0763835,Veterinary Inspectors Marathe and Lopez,2
E_NOISE_cf146b36ed897a27,lb.of concentrate mixture,2
E_NOISE_b0f2ad3e27fafdaa,Muhammad Rousan Ali,2
E_NOISE_cf164fb58974a638,offal,2
E_NOISE_43a7bea72461617a,Babus Jadub Kishen Ghose,2
E_NOISE_b0ed63efb839a025,Patna Cattle Breeding and Dairy Farm,2
E_NOISE_cf1b417b8be8511e,onset of hîmoglobinuria,2
E_NOISE_a3b24171f2fe6736,shooting,2
E_NOISE_6e0ab9134d5122fd,equine contagious pneumonia,2
E_NOISE_cf2bf00b325fedc6,Blarney stone,2
E_NOISE_be284897ae95d42f,rhamnose,2
E_NOISE_438d6b2ad558e002,pass marks,2
E_NOISE_b0e5a876561ec592,yarkand,2
E_NOISE_6e0f13307c5d2e78,other sources,2
E_NOISE_76bc1243913ec073,strychnia,2
E_NOISE_90339cd5cbca116c,quarantine establishment,2
E_NOISE_aaa2188fbf450a22,"SURGEON-MAJOR JOHN RICHARDSON, M.B",2
E_NOISE_437cef5db7085dd1,only per cent,2
E_NOISE_b0cff40ef4976224,of the former and of the latter,2
E_NOISE_9033dfefa74644de,Maung Hla Kyaw,2
E_NOISE_b0ca8ae08329d654,destitution,2
E_NOISE_982ed8e7d2610cfa,surra parasite,2
E_NOISE_cf2cfedb6ba8d411,sterility test,2
E_NOISE_5b4db0453beffe3f,moderate doses habitually taken,2
E_NOISE_aac696a5b70d4670,twice a,2
E_NOISE_aac797c0baec1ac8,urities,2
E_NOISE_cf9be44d138044f5,southern shan states,2
E_NOISE_6e7985487b957eed,English crosses,2
E_NOISE_bc2f1bf6960fbf22,Salem town,2
E_NOISE_bdf95d82d9d37844,Governor and his Minister,2
E_NOISE_aacd94c2b238d447,guava,2
E_NOISE_9088a2155b1426cf,Equine influenza,2
E_NOISE_6e941024110f6a71,oxford units,2
E_NOISE_435396199f6883a6,Three dogs,2
E_NOISE_cfa4ef26f249f8cb,right conjunctiva,2
E_NOISE_a39617dacd7e7322,tetanus infection,2
E_NOISE_cfae0efba29a1be5,glanders and farcy department,2
E_NOISE_b07fe8f233a43a03,small arab,2
E_NOISE_908d0c9ed93eae5e,Timms,2
E_NOISE_805b2ec3ed858465,carbolic acid lotion,2
E_NOISE_909111b777376b81,this group,2
E_NOISE_765e8c717dc352ab,admissions for venereal complaints,2
E_NOISE_90958dd1a0f4f6f7,amherst,2
E_NOISE_5b53f9fd19114dc7,septic wound of face,2
E_NOISE_42efdd720cb178ca,forty-three,2
E_NOISE_bdf4769be17572a4,successful results,2
E_NOISE_7686de9c7f7c0b8b,scarification method,2
E_NOISE_803722d826dc84c8,"Inspector General of Civil Hospitals, Assam",2
E_NOISE_434d3ea873ee05cc,Hiranpur,2
E_NOISE_5b41aa63f32f1575,Jessore district,2
E_NOISE_a3a0499d9fd3a3da,comic caricature,2
E_NOISE_6e6b2ca07952dd1e,desi cockerels,2
E_NOISE_904ffe7cb89cc751,mains,2
E_NOISE_bc289209107b730c,Mr. Mohammed Abdul Quadir,2
E_NOISE_5dca99cea8b9c31b,heat regulating mechanism,2
E_NOISE_6e6d84ce02f3a38c,bombay tramway company,2
E_NOISE_aac3bcae2b609cd3,resistant line,2
E_NOISE_aab68a78b48573cd,Sindhi heifers,2
E_NOISE_9812197893e89b70,elephant grass,2
E_NOISE_81ec1e76f9d8aeb1,powdered opium,2
E_NOISE_432e04915c2d518e,surra infected rabbit,2
E_NOISE_980a24f450b74f66,Farriers Class,2
E_NOISE_906b5df86459452c,Hen No.,2
E_NOISE_a398adca4eb1e258,sweetmeat,2
E_NOISE_b09250cf30e8bebc,Bull calf No.,2
E_NOISE_90704749dc3a3256,well - to - do persons,2
E_NOISE_cf8cc2324f63fb93,temporary observation ward,2
E_NOISE_9807071c86ee8aca,simple language,2
E_NOISE_768685ca582abd0a,United States,2
E_NOISE_4442b684253f150a,Surra hæmatozoa,2
E_NOISE_ce9db5b5fc418276,cinerator,2
E_NOISE_ce9dfcdb7f0a1be0,clinical reaction,2
E_NOISE_be356d9f72050cae,heredity and congenital causes,2
E_NOISE_6d5d037bb20a1fdf,globulin-Bayer compound,2
E_NOISE_988834ea8310ac1d,Convulsion Therapy,2
E_NOISE_4433f6d258b8419c,upper surface,2
E_NOISE_6d677ad010cd3f9f,sleepy,2
E_NOISE_76fedebd18e22cf3,Central Committee,2
E_NOISE_8fdae9f985822e61,bamboo sheds,2
E_NOISE_983573c25d20878c,Jeddah,2
E_NOISE_b21637620f7349b6,tertian fever,2
E_NOISE_ceb24d191abeec3f,"Captain W, A. Pool",2
E_NOISE_6d6e31950632c931,one anna seven pies,2
E_NOISE_76f16608f8ed98c7,shower - baths,2
E_NOISE_4424023ded86b194,Sherani Country,2
E_NOISE_6d7e6e1a62664e1a,epista,2
E_NOISE_8fe29860014b43e6,ure - thra - passages,2
E_NOISE_441dce8b86c135f0,unprotected individuals,2
E_NOISE_441ced5775927985,Plague Officers,2
E_NOISE_cec410b1cf0108e6,artificial insemination centre,2
E_NOISE_4417cf963012408a,previously convicted,2
E_NOISE_b155f490eae72763,"Kalugumalai Cattle Fair, district Tinnevelly",2
E_NOISE_98b63ed6164af65d,emia,2
E_NOISE_4485694fc50feadc,yatren,2
E_NOISE_aa65be4b3aa15e53,recruit boy,2
E_NOISE_ce7250b3feebed1d,sodium arsenate solution,2
E_NOISE_8fa88f2c1f05d368,mixture of fodder crops,2
E_NOISE_ce767a5bc019720f,The Cuttack Asylum,2
E_NOISE_b16c90bfd32623eb,The establishment generally,2
E_NOISE_ce80ed56c28ecea0,thiazole,2
E_NOISE_6d4904c4a0574e4e,wires,2
E_NOISE_8fae31314a758bde,same pigeon,2
E_NOISE_b15c345b36ccb345,40th,2
E_NOISE_ce8a068f45903951,flange,2
E_NOISE_4461792b31a7b252,Bellary Circle,2
E_NOISE_b169c915b622184b,eighty animals,2
E_NOISE_6d4f4bd541537f0b,Landlords,2
E_NOISE_7716e75946872a37,bands of congestion,2
E_NOISE_98aadb37083eddd8,live,2
E_NOISE_77104bdbc1b31f49,after processing by minutes boiling,2
E_NOISE_bbf59300610d377a,maternity hospital,2
E_NOISE_98961bd41b930452,fair ground,2
E_NOISE_82141788876f7955,cases treated for contagious diseases,2
E_NOISE_44493f387a590784,hides and skins,2
E_NOISE_ce82a53586c095a2,Mr. P. N. Dass,2
E_NOISE_43eb63f5f86344ba,emulsion A,2
E_NOISE_cede4c07498ee799,indian troops,2
E_NOISE_cedf8d98d539a027,insanity due to Cannabis Indica or its preparations or derivatives,2
E_NOISE_43e89380c7dfadea,percentage of admissions to strength,2
E_NOISE_820e755afe88ff70,labellar walls,2
E_NOISE_43e061e464620b9d,rocking of the body,2
E_NOISE_b10a44423c37badc,dhatura seeds with charas,2
E_NOISE_43dcc89c807fda03,asphalte,2
E_NOISE_76d95753a8fb2cca,animal charcoal,2
E_NOISE_9853d2156a2e3f44,line sick,2
E_NOISE_76ee8133902fdbf8,ordinary repairs,2
E_NOISE_aa8df29220dbf897,broodmares,2
E_NOISE_984e734b3521729b,meningococcal infection,2
E_NOISE_b104a109537f254e,atox,2
E_NOISE_6de7fe262fd169e5,linoleic acid,2
E_NOISE_cef41c4e57ad7358,rabbit s blood,2
E_NOISE_be29c5905d27b8db,wood - cutting,2
E_NOISE_cef6dc5e595dd99c,nail,2
E_NOISE_43c88f6f2c6e76a1,hold,2
E_NOISE_76bff65f025afd53,Sheikh Waris,2
E_NOISE_b0f4f28692f1f7b8,traces,2
