id,label,mentions
R_NOISE_90790f9128388851,shall be carefully examined before they are admitted into the Jail,1
R_NOISE_907b3ad19aa659a6,Rs. and odd,1
R_NOISE_8edc7804969b439d,not completely inactivated by,1
R_NOISE_8edc1ad821eff141,showed high nutritive value,1
R_NOISE_907fc8c8dc1dce49,completely valueless,1
R_NOISE_90813ed3cd40f5ff,detained at Moses s Wells for the period required for disinfection and,1
R_NOISE_90777b3fcb4bf5bd,Do. with foal at foot,1
R_NOISE_90b5b0298fde6172,produced numerous æcidia,1
R_NOISE_90b6dc5f144f7435,introduced contract system for,1
R_NOISE_8ed98831e50625d3,may produce Black-water Fever,1
R_NOISE_90b9d5350e4ea4a7,charged with committing murder under,1
R_NOISE_90bcc02183b4ee54,complicates with,1
R_NOISE_90bd1dab7c842ad7,not as good as last year,1
R_NOISE_90bdbacfd700cf90,should be reconstructed,1
R_NOISE_90980fa4068cc829,pass through a foot bath to protect them against Foot and Mouth,1
R_NOISE_90c0303145cc73a0,arrivals subjected to sanitary control,1
R_NOISE_8ed980d7ac4914b6,has been regularly carried on,1
R_NOISE_90c19a34a8afe25a,storage period upon ice,1
R_NOISE_90c1e736188d275f,is more reliable than,1
R_NOISE_90c23c14e6090e6d,admissible to,1
R_NOISE_90c2f0c21435ea9d,form the bulk of,1
R_NOISE_90c3d1bdeb1097dd,recurred in and they have been re-admitted,1
R_NOISE_90c40d25ba45909a,is sufficient and meets all the physiological requirements of,1
R_NOISE_90bf05086aa10bfc,"was taken ill and began to show symptoms of a suspicious nature,",1
R_NOISE_9098fff3a20fe358,"far more effectual in expelling them than infusion of quassia, or any",1
R_NOISE_90997ce19ad32045,must have been consistently negative during the months period,1
R_NOISE_9099a7a3b7a16bad,given lectures on,1
R_NOISE_909cfd0faefb1c8f,used as a single feed,1
R_NOISE_8ed9f130806f59cd,given during convalescence,1
R_NOISE_909f8abfe20d54e2,supplied to report upon its efficiency,1
R_NOISE_90a01f11b1d99d4d,does not understand the want of success in this direction,1
R_NOISE_90a0524f874414ac,cells and encysted fæcal amœbæ were present in,1
R_NOISE_90b47ad6e17039fd,be received into vessels containing a saturated solution of chloride of zinc,1
R_NOISE_90a33fec71996c69,attending the periodical examinaations,1
R_NOISE_90a3b5bd8288cd80,"packed more carefully, the less they are exposed, the longer will their",1
R_NOISE_90a5742dcbe365c5,stage of,1
R_NOISE_90a9cf17e8cc46c5,were ascribable to the use of,1
R_NOISE_90ab27ed6ae71236,provides an example where trapping would appear least likely to yield results,1
R_NOISE_90ac708678bdd528,made to ascertain the specific gravity and percentage of fat,1
R_NOISE_90ace93c1526751b,replacement by new Asylum has been only a matter of time,1
R_NOISE_90b06c5ec01955f5,has been supplied with cases of Kumri from Champaran district and a,1
R_NOISE_90a0a893e9fa3e51,sent by this Department as Veterinary Inspector to the Assam Valley Local,1
R_NOISE_8ff97abb0ed1558b,should be telegraphed at once,1
R_NOISE_8ee653f67ecfe311,made a thorough study of,1
R_NOISE_8ffc44f8e1e3c5d6,are served in,1
R_NOISE_8ffe0a320facb901,"reported as bad, not up to the average of former years",1
R_NOISE_9003dc7f63c82f1e,paid from Local Funds in 1896-97,1
R_NOISE_9005e2a6e3e6b3bd,manufactured locally,1
R_NOISE_9006c92ec05a90ce,seems to originate in springs amongst the heights beyond Ali Musjid,1
R_NOISE_90611f0b6c601c7e,took the matter up,1
R_NOISE_8ee40e97986c066a,simulating,1
R_NOISE_901713d719e013f2,were admitted in the last stages of disease and exhaustion,1
R_NOISE_90173cbd094a3ab7,burial of every single infected mass is a distinct blow at the,1
R_NOISE_9018a8a81979b710,slight overcrowding throughout the year,1
R_NOISE_901b4bf4d5033ccb,gradually elevate,1
R_NOISE_901edbc9b82a2d4b,not more prevalent at,1
R_NOISE_901f1e5733ca9648,growth on potatoes is as a rule only very slightly curved,1
R_NOISE_9022bb15b999ae54,looked after management of,1
R_NOISE_900b71680e7bd04b,were reported from Thar Parkar and Nawabshah districts,1
R_NOISE_8feb0135e823be22,condition of ponies and donkeys after treatment,1
R_NOISE_8febdbbdd49d36a8,are careful not to sleep in,1
R_NOISE_8fece3950c7492f3,supports a circular series of short bristles,1
R_NOISE_8eec49d86432d487,has respiratory trumpets differing from those of culex,1
R_NOISE_8fedf6fb3256f846,can be considered innocuous,1
R_NOISE_8eeb6c2ec936ba1f,several times afterwards,1
R_NOISE_8fee7eeb78c98f16,attributable to two unhealthy years,1
R_NOISE_8fee80e322fcc257,suddenly diminished in size,1
R_NOISE_8ee68a341a4852b1,compare favorably with,1
R_NOISE_8fef82eb40b2dc39,added at selected points on the wall,1
R_NOISE_8ee81d858c62082b,the previous,1
R_NOISE_8ff17e3ac22a96e9,tenderness over the renal region being a sign of septic absorption,1
R_NOISE_8ff2a97fd121cdc1,showed carcinoma of the,1
R_NOISE_8ff5103b8ec42a85,was inoculated subcutaneously with c.c,1
R_NOISE_8ff6323c84d93b51,put into it while undergoing that process,1
R_NOISE_8ff7872d890d4d4a,gastrostomy,1
R_NOISE_8ff9281304f0176a,was slightly attenuated for,1
R_NOISE_8fee897de18c4532,assigned to the fact that a few children were left unvaccinated as,1
R_NOISE_8ee12b2bf0fc28f9,have also,1
R_NOISE_904733179db1b081,penetrate into the wall of,1
R_NOISE_8eded8ace14b0e05,resist inoculation with,1
R_NOISE_9048aaf4edbd9ec9,said to be due principally to,1
R_NOISE_904c2656ad18e2de,can be produced locally if required,1
R_NOISE_904c727ff43a8511,for a limited period of,1
R_NOISE_90525518e468e6f7,"kept up during the recess, and Lanoline vaccine paste prepared therefrom",1
R_NOISE_9022e06030714d8b,require repetition,1
R_NOISE_905609f6a4017ea5,is natural surface drainage only,1
R_NOISE_905680cd9b15039e,foreign bodies,1
R_NOISE_905861c5215fc9a3,was prevented from entering any ocean-going vessels leaving the port of Bombay,1
R_NOISE_90587aedc83e1990,is not much different from those of the individual data recorded,1
R_NOISE_905dd6fb50c74435,ensued,1
R_NOISE_905f43d1d64b2d0e,decrease of in the number of horses brought to,1
R_NOISE_905fac86fe00a95b,prevented from entering the trains,1
R_NOISE_9060fbd123a5e737,commonest cause of abscess,1
R_NOISE_9052db6fbfb912d3,highly significant correlation with,1
R_NOISE_90242888f00e949d,requires isolation of the sick person and his friends and attendants,1
R_NOISE_90291011b3710980,accommodated upwards of,1
R_NOISE_902e2941d8f1353b,subsided during treatment,1
R_NOISE_902f30497f37328c,was recaptured,1
R_NOISE_903008ff1bc7c730,exudes occasionally and spontaneously from its bark,1
R_NOISE_90336253ea26c7e0,"quickened from the first, sometimes out of all proportion to the pulse",1
R_NOISE_9034371e99206e79,are destroyed in less than,1
R_NOISE_903441efb9745c21,the prècordial region,1
R_NOISE_90436800ce4472e0,was on the glans penis,1
R_NOISE_9038e231b972e204,which the pathological basis is not known,1
R_NOISE_903ab5f0d179db4e,seems to be taking an asthenic turn,1
R_NOISE_8ee18db1baca31ea,is now in working order and continues to progress satisfactorily,1
R_NOISE_903ebbeb2eb76544,lived by hiring by mutual subscription,1
R_NOISE_9040c5dc98d60812,disease presence on vessel,1
R_NOISE_90415a9217096bff,proceed in large numbers to,1
R_NOISE_90425a50fda57835,percentage of success was only per cent,1
R_NOISE_904265a222482e9d,establishment of golahs to which all charas should be taken on entering,1
R_NOISE_9036e32293c4ce67,was suffering from partial paralysis of the hind extremities,1
R_NOISE_94923ad3af7c3c5c,"is location for blood extraction in cases such as apoplexy, heatstroke",1
R_NOISE_8e23453b92397df8,given an enema and catheter passed if there was any evidence of,1
R_NOISE_9495e0315a870efe,attributes to this mischievous practice,1
R_NOISE_949698feaa0e1714,there were persons primarily vaccinated,1
R_NOISE_9496b77becd4ce95,liberated are in turn phagocytosed or taken up by other cells,1
R_NOISE_8e22efa27350083f,followed example of,1
R_NOISE_9499170fe2126906,"rules were extended to Ahmedabad, Bhnsa val, Hotgi, and Londa",1
R_NOISE_92636a464c36dc19,has taken place in,1
R_NOISE_8e2245d8ef3a435b,progress has been but slight,1
R_NOISE_949c1c7d94201835,"result has been very statisfactory, all the students passing the riding test",1
R_NOISE_949c54928bf0a38b,have a never-failing supply at their doors,1
R_NOISE_8e1fa5ce20bbe9a5,were better feathered and always had a more robust appearance and a,1
R_NOISE_949cb3910297cc6f,patients at,1
R_NOISE_949cd75316ef6028,issue passports,1
R_NOISE_949d082204bb0445,giving a death rate of per cent on new admissions,1
R_NOISE_949ebdd8cf988f92,very imperfect,1
R_NOISE_94993472fc15bde1,analysed were,1
R_NOISE_9473cdbb53514fd2,extermination,1
R_NOISE_9479b1b7fd5b526d,unscrewed,1
R_NOISE_8e2d4c912d7d5412,is taken to by fakirs when they are,1
R_NOISE_8e2a54be95e450c6,administered through hypodermic injections,1
R_NOISE_947b5b7db38f709a,remains in abeyance,1
R_NOISE_947ce74d119f53a5,fibres in the fleece of A grade Deccan sheep,1
R_NOISE_947d910c566115d6,show an increase during the triennium,1
R_NOISE_94917de44ecda9dc,spent for amusement of,1
R_NOISE_94803975c62a89bf,union of healthy muscle or tendon with tendon or paralysed muscle,1
R_NOISE_94803a334c487d01,situated in the space between,1
R_NOISE_9484312ac5b64952,instituted for the best student on the result of the final M.B.B.S.,1
R_NOISE_9484edc301f1105d,Dispensary vaccination,1
R_NOISE_9486404e62291984,resorted to with advantage and tolerance,1
R_NOISE_9486dd1205c747a1,with_a_green_tinge,1
R_NOISE_94907e2384c30736,showing oedematous and cellular infiltration of,1
R_NOISE_8e2659b98b4ce230,opposite to,1
R_NOISE_947e722c99b2c858,subacute cases the disease was characterised by the onset of paraplegia symptoms,1
R_NOISE_94bc93fbe03161b8,occasionally rather limited,1
R_NOISE_94bebb53eed79373,regard it with disfavour,1
R_NOISE_94bff0dd753a7455,undergo abnormal multiplication as the result of,1
R_NOISE_8e14e76b7a6d9fb6,was again overcrowded,1
R_NOISE_94c04420fb0e92c3,accounted for almost per cent of the total deaths from contagious disease,1
R_NOISE_94c3529c4b6ea141,described a case of,1
R_NOISE_94c3f98971c9cdf2,suboval in shape with one side flattened,1
R_NOISE_94a0391125ba6a58,"given blankets, to be used as shawls",1
R_NOISE_94c4d3e36127f1a7,lessen chances of recovery,1
R_NOISE_94c68bcd18b214f5,had in the larger towns and centres a greatly deterring influence,1
R_NOISE_94c88be93a783951,causes delayed,1
R_NOISE_94c8ae4af62f8bae,produce a persistant rise of blood pressure,1
R_NOISE_94cabfc52cbc7194,temporarily employed on account of,1
R_NOISE_8e118b45467861d2,supervene in,1
R_NOISE_94cbe53ed56a45b2,should be soaked in perchloride of mercury lotion and then exposed to,1
R_NOISE_94cc2ea100f099b5,contain scouring solutions,1
R_NOISE_8e142eb2100d3569,Wiring or otherwise uniting,1
R_NOISE_8e18f9b95eb78d87,the number of vaccine operations,1
R_NOISE_94a21d277cb7af20,constitute the predominant flora in dahi,1
R_NOISE_8e18d9615900b7b7,the cost in the Deccan which was complimented however by the enhanced,1
R_NOISE_94a638dbefab18f0,constricted under the effect of,1
R_NOISE_94a8345e8acc8f73,areas under Act V (B.C.) of,1
R_NOISE_8e1716814dee48d3,were not infrequent,1
R_NOISE_8e16ab77255a537b,was buried too close to it,1
R_NOISE_94a8dc02bd7d82c2,remained in charge to 3rd June,1
R_NOISE_94b996015948f3c1,numbers obtained from the Burma Medical School have been and respectively,1
R_NOISE_94af0de0daf8fc26,spread to it from the civil population of the town,1
R_NOISE_94af0ede93dbd967,develops with relatively low amounts of,1
R_NOISE_94af4fc29e1c87af,is throughout trap,1
R_NOISE_94b02b05d5982bde,"remain at the quarantine anchorage as aforesaid, all communication prohibited",1
R_NOISE_94b16a43554cf3f0,prepared generally by all the castes,1
R_NOISE_94b32596c40eb709,bites freely,1
R_NOISE_8e15309d9a3ee70b,should be issued in the proportion of,1
R_NOISE_94b7461402777fc0,slowed,1
R_NOISE_94ae8e326710fa97,if invalided on account of active service or exceptional work,1
R_NOISE_9420f61fbd9b541c,propagates from this source instead of giving himself the trouble to bring,1
R_NOISE_942107fb6e4ad42f,preponderance of deaths on the civil side,1
R_NOISE_8e3e129107cf13f6,developed in control group,1
R_NOISE_8e3d29bd91b1770d,consumed by man of the Dom tribe,1
R_NOISE_94224e972a960cb6,vaccination of children is compulsory,1
R_NOISE_942324af31686f66,remained from last week,1
R_NOISE_94255c218a891f71,diagnosed disease,1
R_NOISE_9470016dea5cb26f,decreased during the period of incubation,1
R_NOISE_9425849015ddb5cc,"was reported from the Bijapur District, which died",1
R_NOISE_9429f06bd2d0f263,plays a predominant part in,1
R_NOISE_942a20d07ff055e4,was vaccinated when an infant,1
R_NOISE_942cea5c6765c931,said to be due partly to,1
R_NOISE_94311df464dc21fb,leads to a reduction in the force of the heart s beat,1
R_NOISE_9432bf5e2fb03da2,parties in the neighbourhood of Pulicat and Armagaon lighthouses was carried out,1
R_NOISE_94341c845cef2318,produce of small Arab galloways and did not grow to the size,1
R_NOISE_9438bc96cfaa63b5,experiment with merino rams in Kangra will be watched carefully by the,1
R_NOISE_8e3c45030f089c91,treated as already noted,1
R_NOISE_94089cd1eaa003fd,for sick leave,1
R_NOISE_8e474e2bac589ac3,specialised character in relation to the more generalised undivided processus spinosi,1
R_NOISE_940a3afb67e7c14b,formed by a condensation of the protoplasm of the leucocyte about the,1
R_NOISE_940cfe7212c7a128,utility described for immunising,1
R_NOISE_940e3b1956a3360c,branched at the ends,1
R_NOISE_940eb941273724b0,out of order,1
R_NOISE_94115d77f3fccce9,failed to neutralise any of the venom,1
R_NOISE_941bf26d9f319526,may not increase the storage of this vitamin in the liver,1
R_NOISE_8e44bd39eda49bf3,do not completely subside into,1
R_NOISE_8e43bc407c044d46,results in death with classic lesions,1
R_NOISE_94173666890e2dfb,was seized with the disease on the road to Maroodencuda,1
R_NOISE_8e41f7f4322acd2e,can be obtained at a less cost ; she can publicly solicit,1
R_NOISE_8e3f32aed1d2dcbe,Emmenagogue,1
R_NOISE_94192118360f470b,composition on 21st march,1
R_NOISE_941aa2b2b40eca6f,may be very short,1
R_NOISE_8e3e4441672fbd1b,found diseased at the periodical examination detained for treatm e n t,1
R_NOISE_941227051adcb580,painted over once with,1
R_NOISE_94539a0e46a34798,had a dirty brown colour from,1
R_NOISE_9453df336c1290b3,flexes,1
R_NOISE_9454b118c7ab52f5,were cold as ice,1
R_NOISE_8e36335d8cd302a7,were married and had thirty-three children,1
R_NOISE_9455f852845650f3,give ganja to their elephants,1
R_NOISE_9457ee33da0cd58e,publication rate of quarterly instalments,1
R_NOISE_945861c62bfe771b,collected before,1
R_NOISE_8e38cbdd878d2fa9,bolt in trough,1
R_NOISE_8e337e3863615bec,"are simply soaked in cold water for a short time, ten or",1
R_NOISE_945f4dd2a9afa7aa,is condensed with hydroxylamine hydrochloride to form dimethyl glyoxime which can be,1
R_NOISE_946220dfa24dfb80,S/C,1
R_NOISE_946da08e87c97808,meetings held,1
R_NOISE_946e8539aab6cf22,AND OF THE,1
R_NOISE_946f50a9acd2294c,had admissions including re-admissions,1
R_NOISE_946fdd78c5ea2306,may have the slightest appreciable effect in reducing,1
R_NOISE_8e2ffec5dd4b00f2,correspondence with,1
R_NOISE_9459d6ed30f3dc06,follows the pulse rate very closely,1
R_NOISE_943a503b06e9923f,forms the distinguishing element in,1
R_NOISE_943f0a1ae45841a9,admissions from it alone,1
R_NOISE_8e37c0edee5da00a,full of small abscesses about the size of a pea or pepper-corn,1
R_NOISE_944166c222211af5,occurred during the course of our enquiry,1
R_NOISE_9441cd6e4c331fe7,"is useful in dysuria and strangury, and also in some slight cases",1
R_NOISE_944294f4049aac41,analyzed,1
R_NOISE_944772b974b67a5c,does not house any female insanes,1
R_NOISE_944784d5dfb9c2d5,no hœmorrhage,1
R_NOISE_945366a16951a247,are wholly under the orders of,1
R_NOISE_944955b86baae051,communicate issue of passport or change in residence,1
R_NOISE_944a258ed8b8466d,should be flushed with the above solution,1
R_NOISE_944b0683fc9e026a,carried out experiments to transmit the disease artificially,1
R_NOISE_944b7e4571227eee,beggar from D. Ward who died in the compound,1
R_NOISE_944c132559acb08c,due to the action of heat of sterilization and,1
R_NOISE_944ca7f5333d1931,should be woven between the upper bars to prevent small articles falling,1
R_NOISE_944fa7ef25c3b6c9,Showing receipts and expenditure on account of manufactures in,1
R_NOISE_944fe9253ac3ee5e,took over charge of the post of Principal,1
R_NOISE_9448fb17b96114e1,delivered by the Belgian Consular Agent,1
R_NOISE_9560545c37bc9989,checked their work without difficulty,1
R_NOISE_9562e336b396578e,seized with a fit and fell in,1
R_NOISE_9562ff42eb658896,were damp for two feet from the floor,1
R_NOISE_9563b1612e7cf9f1,not stown owang to its comparative unimportance,1
R_NOISE_9563fdf4daf1a9f3,more correctly described as,1
R_NOISE_95686b75b179dc33,produces noxious effects on physical systems,1
R_NOISE_956aea2f0eed8c08,transfer of harmless lunatics from the Dacca asylum to the Lallbagh barracks,1
R_NOISE_8e1151bf92c485d2,"annual report on the working of the ranchi indian mental hospital, kanke,",1
R_NOISE_8dfb12b7ecbe3652,has_protein_percentage,1
R_NOISE_956da9deb6575a36,"at the seat of the Iodine injections, which now appears to be",1
R_NOISE_956e69e69c34c65b,were taken on alternate days for a period of two weeks,1
